championid,matchid,teamid,killingsprees,totdmgdealt,visionscore,win,goldearned,champlvl,totheal,totdmgtaken,towerkills,inhibkills_y,baronkills,dragonkills,harrykills,KDA,support_champion
136,104945,100,0.09090909090909091,0.9996672454165677,0.08379888268156425,1.0,0.3499650471862985,0.8235294117647058,0.0563914323746521,0.30536254358833764,0.625,0.15384615384615385,0.2,0.2857142857142857,0.0,0.19791666666666666,111
143,121964,200,0.36363636363636365,0.9996888765055987,0.1340782122905028,1.0,0.4018991028777817,1.0,0.04316082449275947,0.18759906440364302,0.6875,0.3076923076923077,0.2,0.5714285714285714,0.5,0.20833333333333331,497
150,155764,200,0.4545454545454546,0.9998836912946296,0.18994413407821228,1.0,0.8665676336945124,1.0,0.07693316122786496,0.6446961453772801,0.6875,0.38461538461538464,0.4,0.5714285714285714,0.5,0.20833333333333331,412
157,185803,200,0.6363636363636364,0.9998754328370628,0.28491620111731847,1.0,0.7886811138296632,1.0,0.20018353434714212,0.6556971135310196,0.6875,0.38461538461538464,0.6000000000000001,0.7142857142857142,0.5,0.2708333333333333,497
161,178562,200,0.5454545454545454,0.9998055417648241,0.40782122905027934,1.0,0.686327624373762,1.0,0.07688273970392481,0.35807123212556874,0.6875,0.38461538461538464,0.4,0.7142857142857142,0.5,0.3125,497
163,179948,200,0.5454545454545454,0.9997174445686529,0.223463687150838,1.0,0.570837702435046,1.0,0.088146908152152,0.32031323628948655,0.6875,0.23076923076923078,0.2,0.5714285714285714,0.5,0.09895833333333333,497
164,148229,200,0.18181818181818182,0.9996264334989403,0.0446927374301676,1.0,0.2888850052429221,0.8235294117647058,0.02998063813480699,0.20212993822665082,0.6875,0.23076923076923078,0.0,0.2857142857142857,0.5,0.04861111111111111,3
202,187536,200,0.7272727272727273,1.0,0.5642458100558659,1.0,0.9635616917161832,1.0,0.2314146262756646,0.5421575263243572,0.6875,0.7692307692307693,0.8,1.0,1.0,0.9583333333333333,497
203,187586,200,0.5454545454545454,0.9997533731879861,0.2458100558659218,1.0,0.5736339275311663,1.0,0.30180307369609943,0.49570328229820854,0.6875,0.38461538461538464,0.6000000000000001,0.7142857142857142,0.5,0.4583333333333333,497
222,187588,200,0.9090909090909092,0.9999552580768921,0.6312849162011174,1.0,0.986630548759175,1.0,0.20886612076963415,0.6583702459795917,0.6875,0.6153846153846154,0.8,0.8571428571428571,1.0,0.7916666666666666,498
223,46535,100,0.09090909090909091,0.9996241266048077,0.0,0.0,0.2133869276476756,0.7058823529411764,0.05604856601185915,0.25770024932100727,0.125,0.0,0.2,0.0,0.0,0.014583333333333332,26
236,187585,200,0.8181818181818182,0.9999404662121328,0.5977653631284916,1.0,0.9303856460445066,1.0,0.4649066193376629,0.8157594866214862,0.875,0.9230769230769231,0.8,1.0,1.0,0.7291666666666666,498
238,173177,200,0.36363636363636365,0.999745798978679,0.15083798882681565,1.0,0.523651403938017,1.0,0.0777802428300593,0.37680029472998794,0.6875,0.3076923076923077,0.2,0.42857142857142855,1.0,0.09583333333333333,497
240,136357,200,0.18181818181818182,0.999658292935766,0.02793296089385475,1.0,0.3512175230106024,0.8823529411764706,0.05642168528901618,0.3438145257331837,0.5625,0.23076923076923078,0.2,0.42857142857142855,0.5,0.16666666666666666,497
245,161958,200,0.18181818181818182,0.9996946362933302,0.1787709497206704,1.0,0.37903413724804846,1.0,0.07941390020571983,0.25272239690876225,0.625,0.23076923076923078,0.2,0.5714285714285714,0.5,0.07291666666666666,201
266,101661,100,0.2727272727272727,0.9996866245375169,0.0,0.0,0.36942211348013515,0.9411764705882353,0.08549473599290065,0.26671350360273144,0.125,0.0,0.2,0.14285714285714285,0.0,0.05555555555555555,37
